State,Date,Area Planted,Value_temp,Value_precipitation
florida,1993,140000.0,70.3,4.159166666666667
florida,1994,120000.0,71.55,5.398333333333333
florida,1995,100000.0,70.79166666666667,4.925
florida,1996,140000.0,69.89166666666667,4.496666666666667
florida,1997,120000.0,71.14166666666667,4.970833333333333
florida,1998,160000.0,72.49166666666666,4.754166666666666
florida,1999,90000.0,71.16666666666667,4.140833333333333
florida,2000,85000.0,70.575,3.3575
florida,2001,65000.0,70.93333333333334,4.350833333333333
florida,2002,75000.0,71.29166666666667,4.8741666666666665
florida,2003,75000.0,70.86666666666666,4.8975
florida,2004,70000.0,70.81666666666666,4.7683333333333335
florida,2005,65000.0,70.83333333333333,4.956666666666667
florida,2006,60000.0,71.35833333333333,3.4166666666666665
florida,2007,70000.0,71.75,3.643333333333333
florida,2008,70000.0,70.825,4.4275
florida,2009,70000.0,71.15833333333333,4.480833333333334
florida,2010,60000.0,69.19166666666666,4.01
florida,2011,70000.0,71.68333333333334,3.8975000000000004
florida,2012,75000.0,71.89166666666667,4.590833333333333
florida,2013,115000.0,71.68333333333334,4.739166666666667
florida,2014,75000.0,70.64166666666667,4.927499999999999
florida,2015,80000.0,73.35833333333333,4.405
florida,2016,80000.0,72.46666666666667,4.450833333333333
florida,2017,75000.0,72.84166666666667,4.885833333333333
florida,2018,95000.0,72.275,5.043333333333334
florida,2019,95000.0,73.18333333333334,4.341666666666667
florida,2020,100000.0,73.22500000000001,4.831666666666667
florida,2021,95000.0,72.21666666666667,4.614166666666667
florida,2022,,57.6,2.27
florida,2023,,72.33233825093079,4.350607541941183
florida,2024,,72.37900116867512,4.347087310387593
florida,2025,,72.41310981889443,4.3444993250283925
florida,2026,,72.44620940674561,4.3419878778484895
florida,2027,,72.47922789015479,4.33948258447673
florida,2028,,72.51223985470968,4.336977785726149
florida,2029,,72.54525129530487,4.3344730267312634
florida,2030,,72.57826269378626,4.331968270931783
florida,2031,,72.61127408888268,4.329463515389138
florida,2032,,59.64191883751795,2.8096874220520096
georgia,1926,3637000.0,63.00833333333333,4.256666666666667
georgia,1927,3624000.0,65.26666666666667,3.4291666666666667
georgia,1928,3400000.0,62.708333333333336,4.994166666666667
georgia,1929,3450000.0,63.666666666666664,5.6433333333333335
georgia,1930,3620000.0,62.93333333333334,3.9324999999999997
georgia,1931,3980000.0,64.31666666666666,3.045833333333333
georgia,1932,4190000.0,64.61666666666666,4.746666666666667
georgia,1933,4120000.0,65.03333333333333,3.5433333333333334
georgia,1934,4490000.0,63.458333333333336,3.9175
georgia,1935,4710000.0,63.71666666666667,3.6841666666666666
georgia,1936,4340000.0,63.78333333333333,4.78
georgia,1937,4240000.0,63.24166666666667,4.365
georgia,1938,4687000.0,64.3,3.4891666666666663
georgia,1939,4480000.0,64.30833333333334,4.0375
georgia,1940,4246000.0,61.525,3.8516666666666666
georgia,1941,4003000.0,63.75833333333333,3.5941666666666667
georgia,1942,3515000.0,62.89166666666667,4.348333333333334
georgia,1943,3698000.0,63.21666666666667,3.828333333333333
georgia,1944,3443000.0,63.40833333333333,4.583333333333333
georgia,1945,3378000.0,63.90833333333333,4.468333333333333
georgia,1946,3246000.0,64.27499999999999,4.129166666666667
georgia,1947,3075000.0,62.71666666666667,5.151666666666666
georgia,1948,3044000.0,63.833333333333336,5.2908333333333335
georgia,1949,3135000.0,64.40833333333333,4.028333333333333
georgia,1950,3295000.0,63.333333333333336,3.734166666666667
georgia,1951,3134000.0,63.69166666666666,3.7816666666666663
georgia,1952,3225000.0,63.85,3.7541666666666664
georgia,1953,2947000.0,63.85833333333333,4.841666666666667
georgia,1954,3044000.0,64.10833333333333,2.5883333333333334
georgia,1955,2820000.0,63.5,3.4691666666666667
georgia,1956,2736000.0,63.78333333333333,3.8608333333333333
georgia,1957,2741000.0,64.09166666666667,4.545833333333333
georgia,1958,2624000.0,61.84166666666667,3.77
georgia,1959,2682000.0,63.525,4.700833333333333
georgia,1960,2304000.0,62.01666666666667,3.91
georgia,1961,2048000.0,62.59166666666667,4.51
georgia,1962,1911000.0,63.09166666666667,4.105833333333334
georgia,1963,1886000.0,61.88333333333333,4.199166666666667
georgia,1964,1737000.0,62.56666666666666,5.871666666666667
georgia,1965,1650000.0,63.13333333333333,4.0325
georgia,1966,1646000.0,61.725,4.655833333333333
georgia,1967,1794000.0,62.43333333333334,4.11
georgia,1968,1758000.0,61.625,3.5033333333333334
georgia,1969,1767000.0,61.69166666666666,4.128333333333333
georgia,1970,1750000.0,62.824999999999996,4.110833333333333
georgia,1971,1800000.0,63.30833333333334,4.75
georgia,1972,1620000.0,63.458333333333336,4.24
georgia,1973,1840000.0,63.44166666666666,4.848333333333334
georgia,1974,2000000.0,63.833333333333336,4.2091666666666665
georgia,1975,2020000.0,63.71666666666667,5.1125
georgia,1976,2300000.0,61.475,4.634166666666666
georgia,1977,2240000.0,62.85,4.015
georgia,1978,1700000.0,62.583333333333336,3.5733333333333337
georgia,1979,1670000.0,62.26666666666667,4.64
georgia,1980,1600000.0,63.00833333333333,3.9225
georgia,1981,1600000.0,62.35,3.5075000000000003
georgia,1982,900000.0,63.93333333333334,4.44
georgia,1983,830000.0,61.925000000000004,4.711666666666667
georgia,1984,1080000.0,63.324999999999996,4.0
georgia,1985,1080000.0,63.75,3.9233333333333333
georgia,1986,900000.0,65.03333333333333,3.5416666666666665
georgia,1987,680000.0,63.26666666666667,3.749166666666667
georgia,1988,600000.0,62.4,3.6374999999999997
georgia,1989,610000.0,63.225,4.61
georgia,1990,660000.0,65.65833333333333,3.7375000000000003
georgia,1991,600000.0,64.54166666666667,4.819999999999999
georgia,1992,750000.0,62.73333333333333,4.8950000000000005
georgia,1993,650000.0,63.225,3.8216666666666668
georgia,1994,600000.0,63.625,5.1025
georgia,1995,400000.0,63.48333333333333,4.139166666666667
georgia,1996,580000.0,62.65,4.058333333333334
georgia,1997,500000.0,63.208333333333336,4.774166666666667
georgia,1998,500000.0,65.69166666666666,4.408333333333333
georgia,1999,350000.0,64.49166666666666,3.405
georgia,2000,360000.0,63.35,3.448333333333333
georgia,2001,265000.0,63.94166666666666,3.483333333333334
georgia,2002,340000.0,64.35833333333333,4.1433333333333335
georgia,2003,340000.0,63.31666666666666,4.769166666666666
georgia,2004,335000.0,63.974999999999994,4.346666666666667
georgia,2005,270000.0,63.791666666666664,4.5616666666666665
georgia,2006,280000.0,64.55,3.25
georgia,2007,510000.0,64.8,3.1725
georgia,2008,370000.0,63.51666666666667,3.9158333333333335
georgia,2009,420000.0,63.416666666666664,5.123333333333334
georgia,2010,295000.0,62.958333333333336,3.5866666666666664
georgia,2011,345000.0,64.64166666666667,3.3425
georgia,2012,345000.0,65.5,3.501666666666667
georgia,2013,510000.0,63.39166666666667,5.290833333333333
georgia,2014,350000.0,62.96666666666667,4.284166666666667
georgia,2015,330000.0,65.30833333333334,4.6450000000000005
georgia,2016,410000.0,65.79166666666667,3.408333333333333
georgia,2017,290000.0,65.825,4.1499999999999995
georgia,2018,325000.0,65.08333333333333,5.066666666666666
georgia,2019,395000.0,66.21666666666667,3.9908333333333332
georgia,2020,420000.0,65.60833333333333,5.038333333333333
georgia,2021,480000.0,64.64999999999999,4.761666666666667
georgia,2022,,45.9,3.99
georgia,2023,,65.10532440206747,4.110473965153388
georgia,2024,,65.15087412694676,4.108100925166097
georgia,2025,,65.18801638410167,4.106153331482171
georgia,2026,,65.22469187268136,4.1042301585306005
georgia,2027,,65.26134144704882,4.102308344257548
georgia,2028,,65.29798958270248,4.1003866054264195
georgia,2029,,65.33463763848114,4.098464870783738
georgia,2030,,65.37128568982529,4.096543136373593
georgia,2031,,65.40793374092324,4.094621401976357
georgia,2032,,47.71194954747105,4.251539772724509
idaho,1926,56000.0,44.175000000000004,1.8991666666666667
idaho,1927,53000.0,42.166666666666664,2.5124999999999997
idaho,1928,32000.0,42.34166666666667,1.4933333333333332
idaho,1929,33000.0,40.824999999999996,1.5466666666666666
idaho,1930,36000.0,41.583333333333336,1.7833333333333334
idaho,1931,43000.0,42.625,1.5508333333333333
idaho,1932,51000.0,40.891666666666666,2.0175
idaho,1933,42000.0,42.50833333333333,1.8683333333333334
idaho,1934,28000.0,46.916666666666664,1.6133333333333333
idaho,1935,32000.0,41.791666666666664,1.3475000000000001
idaho,1936,44000.0,42.93333333333334,1.8091666666666668
idaho,1937,48000.0,41.983333333333334,2.015
idaho,1938,43000.0,43.425000000000004,2.160833333333333
idaho,1939,47000.0,44.05833333333334,1.3966666666666667
idaho,1940,47000.0,44.916666666666664,2.325833333333333
idaho,1941,56000.0,43.64166666666667,2.2083333333333335
idaho,1942,53000.0,41.625,2.1225
idaho,1943,36000.0,42.574999999999996,1.7575
idaho,1944,31000.0,41.675000000000004,1.7316666666666667
idaho,1945,30000.0,42.358333333333334,2.2191666666666667
idaho,1946,27000.0,42.78333333333333,2.209166666666667
idaho,1947,25000.0,43.23333333333333,1.8425
idaho,1948,26000.0,41.40833333333333,2.2641666666666667
idaho,1949,27000.0,41.708333333333336,1.6683333333333332
idaho,1950,27000.0,42.25833333333333,2.2866666666666666
idaho,1951,29000.0,41.35,2.1783333333333332
idaho,1952,39000.0,41.80833333333333,1.5325
idaho,1953,43000.0,44.19166666666666,1.9733333333333334
idaho,1954,46000.0,43.199999999999996,1.79
idaho,1955,56000.0,40.300000000000004,2.2758333333333334
idaho,1956,60000.0,42.00833333333333,1.8425
idaho,1957,61000.0,42.06666666666667,2.0883333333333334
idaho,1958,63000.0,44.48333333333333,2.1016666666666666
idaho,1959,81000.0,42.63333333333333,1.9116666666666668
idaho,1960,81000.0,42.275,1.7983333333333331
idaho,1961,80000.0,43.55833333333333,1.9391666666666667
idaho,1962,80000.0,42.43333333333333,1.92
idaho,1963,80000.0,43.49166666666667,2.186666666666667
idaho,1964,79000.0,40.6,2.5574999999999997
idaho,1965,82000.0,42.475,1.9383333333333335
idaho,1966,80000.0,43.48333333333333,1.5683333333333334
idaho,1967,82000.0,43.59166666666667,2.1241666666666665
idaho,1968,83000.0,42.30833333333333,2.2066666666666666
idaho,1969,93000.0,42.75,1.7983333333333331
idaho,1970,112000.0,42.475,2.5124999999999997
idaho,1971,118000.0,41.699999999999996,2.3441666666666667
idaho,1972,122000.0,42.13333333333333,2.1275
idaho,1973,125000.0,42.78333333333333,2.0075
idaho,1974,120000.0,43.041666666666664,1.8891666666666664
idaho,1975,125000.0,41.166666666666664,2.4266666666666667
idaho,1976,135000.0,42.141666666666666,1.6908333333333332
idaho,1977,132000.0,42.99166666666667,2.000833333333333
idaho,1978,144000.0,42.358333333333334,1.9366666666666665
idaho,1979,143000.0,42.36666666666667,1.6541666666666668
idaho,1980,146000.0,43.25833333333333,2.3891666666666667
idaho,1981,147000.0,44.34166666666667,2.1783333333333332
idaho,1982,152000.0,41.050000000000004,2.5458333333333334
idaho,1983,145000.0,42.875,2.6175
idaho,1984,165000.0,40.75833333333333,2.279166666666667
idaho,1985,175000.0,39.666666666666664,1.6783333333333335
idaho,1986,130000.0,44.074999999999996,2.0900000000000003
idaho,1987,110000.0,44.50833333333333,1.535
idaho,1988,110000.0,44.18333333333334,1.7074999999999998
idaho,1989,130000.0,42.75,1.7466666666666668
idaho,1990,100000.0,43.458333333333336,1.9508333333333334
idaho,1991,125000.0,43.275,1.8683333333333332
idaho,1992,95000.0,44.975,1.58
idaho,1993,125000.0,40.90833333333334,2.006666666666667
idaho,1994,100000.0,44.324999999999996,1.6991666666666667
idaho,1995,95000.0,43.65,2.5925
idaho,1996,110000.0,43.175000000000004,2.6750000000000003
idaho,1997,125000.0,43.23333333333333,2.106666666666667
idaho,1998,145000.0,44.324999999999996,2.4125
idaho,1999,165000.0,43.583333333333336,1.8866666666666667
idaho,2000,195000.0,43.93333333333334,1.7408333333333335
idaho,2001,175000.0,44.24166666666667,1.5941666666666665
idaho,2002,190000.0,42.958333333333336,1.5816666666666668
idaho,2003,190000.0,45.36666666666667,1.88
idaho,2004,230000.0,44.15,1.9316666666666666
idaho,2005,235000.0,43.583333333333336,2.0483333333333333
idaho,2006,270000.0,44.18333333333334,2.1983333333333333
idaho,2007,320000.0,44.775,1.6300000000000001
idaho,2008,300000.0,42.525,1.8308333333333333
idaho,2009,300000.0,42.81666666666666,1.9066666666666665
idaho,2010,320000.0,43.324999999999996,2.1783333333333332
idaho,2011,350000.0,42.38333333333333,2.0575
idaho,2012,360000.0,45.1,2.1425
idaho,2013,350000.0,43.708333333333336,1.47
idaho,2014,320000.0,45.1,2.205833333333333
idaho,2015,280000.0,46.375,1.8766666666666667
idaho,2016,340000.0,45.09166666666667,2.0733333333333333
idaho,2017,340000.0,44.25833333333333,2.4025
idaho,2018,350000.0,44.525000000000006,1.8233333333333333
idaho,2019,390000.0,42.98333333333333,1.9508333333333334
idaho,2020,390000.0,44.333333333333336,1.8491666666666668
idaho,2021,380000.0,45.416666666666664,1.7441666666666666
idaho,2022,,23.8,2.3
idaho,2023,,44.48369382208353,1.9476722910628828
idaho,2024,,44.51278280947543,1.947185919855772
idaho,2025,,44.54248583265016,1.9466892818743562
idaho,2026,,44.57218589527142,1.946192693393737
idaho,2027,,44.601885972166876,1.945696104674451
idaho,2028,,44.63158604899353,1.9451995159563156
idaho,2029,,44.66128612582052,1.9447029272381748
idaho,2030,,44.69098620264751,1.9442063385200339
idaho,2031,,44.720686279474485,1.9437097498018934
idaho,2032,,25.286812014408994,2.9159912959547016
illinois,1926,9205000.0,50.36666666666667,3.5683333333333334
illinois,1927,8469000.0,51.98333333333333,4.101666666666667
illinois,1928,9231000.0,51.40833333333333,3.0816666666666666
illinois,1929,8662000.0,49.9,3.4758333333333336
illinois,1930,9353000.0,52.550000000000004,2.2958333333333334
illinois,1931,9886000.0,54.88333333333333,3.1158333333333332
illinois,1932,9866000.0,52.050000000000004,2.9858333333333333
illinois,1933,9108000.0,53.60833333333333,2.888333333333333
illinois,1934,8013000.0,53.21666666666667,2.730833333333333
illinois,1935,8311000.0,51.25833333333333,3.4408333333333334
illinois,1936,9327000.0,51.85833333333334,2.5008333333333335
illinois,1937,9326000.0,50.550000000000004,3.0500000000000003
illinois,1938,8513000.0,54.074999999999996,3.3816666666666664
illinois,1939,7869000.0,53.25,2.981666666666667
illinois,1940,7645000.0,50.50833333333333,2.405
illinois,1941,7721000.0,53.44166666666666,3.3158333333333334
illinois,1942,7837000.0,51.71666666666667,3.418333333333333
illinois,1943,8464000.0,50.958333333333336,2.89
illinois,1944,9226000.0,52.291666666666664,2.7975
illinois,1945,8245000.0,50.675000000000004,3.8249999999999997
illinois,1946,8945000.0,53.71666666666667,3.285833333333333
illinois,1947,8677000.0,51.275,3.105
illinois,1948,9298000.0,51.675000000000004,3.060833333333333
illinois,1949,9280000.0,52.75833333333333,3.4008333333333334
illinois,1950,8352000.0,49.833333333333336,3.48
illinois,1951,8895000.0,49.9,3.5833333333333335
illinois,1952,9034000.0,52.64166666666667,2.794166666666667
illinois,1953,9377000.0,53.708333333333336,2.2866666666666666
illinois,1954,9377000.0,53.73333333333333,2.9458333333333333
illinois,1955,9180000.0,52.425000000000004,2.8633333333333333
illinois,1956,8737000.0,52.65,2.5175
illinois,1957,8280000.0,51.833333333333336,3.7741666666666664
illinois,1958,8664000.0,50.050000000000004,2.9450000000000003
illinois,1959,10060000.0,51.88333333333333,3.1508333333333334
illinois,1960,10425000.0,50.324999999999996,2.885
illinois,1961,8454000.0,51.10833333333333,3.5841666666666665
illinois,1962,8623000.0,50.9,2.784166666666667
illinois,1963,9189000.0,50.68333333333334,2.3183333333333334
illinois,1964,9608000.0,52.49166666666667,2.6758333333333333
illinois,1965,10079000.0,51.949999999999996,3.484166666666667
illinois,1966,10684000.0,50.574999999999996,2.909166666666667
illinois,1967,11087000.0,50.55833333333334,3.3791666666666664
illinois,1968,10379000.0,51.125,2.975
illinois,1969,10081000.0,50.4,3.3925
illinois,1970,10310000.0,51.21666666666667,3.48
illinois,1971,10370000.0,52.21666666666667,2.6841666666666666
illinois,1972,9540000.0,50.324999999999996,3.4616666666666664
illinois,1973,9830000.0,53.041666666666664,3.9675
illinois,1974,10400000.0,51.61666666666667,3.4716666666666662
illinois,1975,11100000.0,51.98333333333333,3.3958333333333335
illinois,1976,11900000.0,50.375,2.3783333333333334
illinois,1977,11550000.0,51.50833333333333,3.483333333333333
illinois,1978,11450000.0,49.56666666666666,2.9766666666666666
illinois,1979,11300000.0,49.375,3.2191666666666667
illinois,1980,11700000.0,51.300000000000004,2.8041666666666667
illinois,1981,11600000.0,51.75,3.4741666666666666
illinois,1982,11700000.0,50.68333333333334,3.8816666666666664
illinois,1983,8200000.0,51.99166666666667,3.4408333333333334
illinois,1984,11200000.0,51.800000000000004,3.4425000000000003
illinois,1985,11600000.0,50.63333333333333,3.8025
illinois,1986,10600000.0,52.833333333333336,3.1208333333333336
illinois,1987,9350000.0,54.09166666666667,2.890833333333333
illinois,1988,9900000.0,52.10833333333333,2.4441666666666664
illinois,1989,10900000.0,50.4,2.6991666666666667
illinois,1990,10600000.0,53.55833333333334,4.161666666666666
illinois,1991,11200000.0,53.74166666666667,3.01
illinois,1992,11200000.0,51.88333333333333,2.984166666666667
illinois,1993,10500000.0,50.86666666666667,4.265
illinois,1994,11600000.0,51.99166666666667,2.9591666666666665
illinois,1995,10200000.0,51.59166666666667,3.2424999999999997
illinois,1996,11000000.0,50.125,3.235
illinois,1997,11200000.0,50.96666666666667,2.9250000000000003
illinois,1998,10600000.0,55.21666666666667,3.7075
illinois,1999,10800000.0,53.53333333333333,2.9758333333333336
illinois,2000,11200000.0,52.199999999999996,3.314166666666667
illinois,2001,11000000.0,53.35833333333333,3.3041666666666667
illinois,2002,11100000.0,53.24166666666667,3.2550000000000003
illinois,2003,11200000.0,51.71666666666667,3.1483333333333334
illinois,2004,11750000.0,52.583333333333336,3.330833333333333
illinois,2005,12100000.0,53.699999999999996,2.6191666666666666
illinois,2006,11300000.0,54.0,3.3866666666666667
illinois,2007,13200000.0,53.675000000000004,3.0574999999999997
illinois,2008,12100000.0,50.916666666666664,4.180833333333333
illinois,2009,12000000.0,51.425000000000004,4.246666666666667
illinois,2010,12600000.0,52.89166666666667,3.39
illinois,2011,12600000.0,53.15,3.841666666666667
illinois,2012,12800000.0,55.775,2.5091666666666668
illinois,2013,12000000.0,51.083333333333336,3.5408333333333335
illinois,2014,11900000.0,49.48333333333333,3.4408333333333334
illinois,2015,11700000.0,52.875,4.066666666666666
illinois,2016,11600000.0,54.73333333333333,3.3125
illinois,2017,11200000.0,54.39166666666667,3.15
illinois,2018,11000000.0,52.475,3.8158333333333334
illinois,2019,10500000.0,52.1,4.155
illinois,2020,11300000.0,53.30833333333333,3.4949999999999997
illinois,2021,11000000.0,53.74166666666667,3.419166666666667
illinois,2022,,22.2,1.05
illinois,2023,,53.04821142238564,3.3099068442493405
illinois,2024,,53.068278245338355,3.310141287339464
illinois,2025,,53.08812902993869,3.310373202900689
illinois,2026,,53.10797970845045,3.310605117222487
illinois,2027,,53.12783038691013,3.3108370315436773
illinois,2028,,53.147681065369774,3.3110689458648666
illinois,2029,,53.16753174382942,3.3113008601860554
illinois,2030,,53.18738242228907,3.3115327745072456
illinois,2031,,53.20723310074872,3.311764688828435
illinois,2032,,26.95455934019639,2.1409311322760827
indiana,1926,4824000.0,50.01666666666667,3.6024999999999996
indiana,1927,4293000.0,51.949999999999996,4.055833333333333
indiana,1928,4636000.0,50.55833333333334,2.9983333333333335
indiana,1929,4274000.0,49.9,3.8658333333333332
indiana,1930,4493000.0,52.03333333333333,2.4625
indiana,1931,4779000.0,54.208333333333336,3.1658333333333335
indiana,1932,4702000.0,51.85833333333333,3.5091666666666668
indiana,1933,4429000.0,53.208333333333336,3.340833333333333
indiana,1934,4094000.0,52.36666666666667,2.4724999999999997
indiana,1935,4287000.0,51.05833333333334,3.2274999999999996
indiana,1936,4602000.0,51.48333333333333,2.7866666666666666
indiana,1937,4770000.0,50.416666666666664,3.765
indiana,1938,4280000.0,53.458333333333336,3.391666666666667
indiana,1939,4098000.0,52.74166666666667,3.185833333333333
indiana,1940,3934000.0,50.00833333333333,2.6958333333333333
indiana,1941,3934000.0,52.85833333333333,2.6658333333333335
indiana,1942,4017000.0,51.475,3.4250000000000003
indiana,1943,4297000.0,50.775,3.095833333333333
indiana,1944,4622000.0,52.225,2.768333333333333
indiana,1945,4417000.0,50.675000000000004,4.065833333333333
indiana,1946,4600000.0,53.30833333333334,2.9966666666666666
indiana,1947,4421000.0,50.61666666666667,3.3016666666666663
indiana,1948,4668000.0,51.49166666666667,3.516666666666667
indiana,1949,4729000.0,53.041666666666664,3.7525
indiana,1950,4406000.0,49.974999999999994,4.486666666666666
indiana,1951,4596000.0,50.291666666666664,3.5341666666666662
indiana,1952,4633000.0,52.50833333333333,3.2083333333333335
indiana,1953,4712000.0,53.34166666666667,2.57
indiana,1954,4839000.0,53.14166666666667,3.1008333333333336
indiana,1955,4941000.0,52.13333333333333,3.3858333333333337
indiana,1956,4772000.0,52.11666666666667,2.9341666666666666
indiana,1957,4567000.0,51.61666666666667,4.079166666666667
indiana,1958,4637000.0,49.449999999999996,3.358333333333334
indiana,1959,5214000.0,51.96666666666667,3.4408333333333334
indiana,1960,5393000.0,50.050000000000004,2.7925
indiana,1961,4201000.0,50.81666666666666,3.5549999999999997
indiana,1962,4327000.0,50.51666666666667,2.9600000000000004
indiana,1963,4501000.0,49.61666666666667,2.4258333333333333
indiana,1964,4636000.0,51.949999999999996,3.0175
indiana,1965,4867000.0,51.550000000000004,3.3266666666666667
indiana,1966,5256000.0,50.15,3.0991666666666666
indiana,1967,5571000.0,50.28333333333333,3.24
indiana,1968,4925000.0,50.708333333333336,3.471666666666667
indiana,1969,4813000.0,50.13333333333333,3.4066666666666667
indiana,1970,5110000.0,50.975,3.1933333333333334
indiana,1971,5679000.0,51.55833333333334,3.0925
indiana,1972,5050000.0,50.21666666666667,3.6633333333333336
indiana,1973,5400000.0,52.916666666666664,3.6991666666666667
indiana,1974,5620000.0,51.291666666666664,3.5083333333333333
indiana,1975,5850000.0,51.99166666666667,3.725
indiana,1976,6500000.0,49.96666666666667,2.7183333333333333
indiana,1977,6400000.0,51.041666666666664,3.53
indiana,1978,6400000.0,49.050000000000004,3.2741666666666664
indiana,1979,6250000.0,49.24166666666667,3.908333333333333
indiana,1980,6450000.0,50.51666666666667,3.0
indiana,1981,6250000.0,50.791666666666664,3.4341666666666666
indiana,1982,6450000.0,50.699999999999996,3.74
indiana,1983,4900000.0,51.80833333333334,3.3925
indiana,1984,6200000.0,51.26666666666667,3.3825
indiana,1985,6300000.0,51.01666666666667,3.7875
indiana,1986,5850000.0,52.400000000000006,3.3058333333333336
indiana,1987,5000000.0,53.224999999999994,2.9058333333333333
indiana,1988,5200000.0,51.28333333333333,2.8541666666666665
indiana,1989,5350000.0,50.18333333333334,3.6183333333333336
indiana,1990,5600000.0,53.291666666666664,4.461666666666667
indiana,1991,5700000.0,53.708333333333336,3.0258333333333334
indiana,1992,6100000.0,51.28333333333333,3.361666666666667
indiana,1993,5550000.0,50.775000000000006,4.049166666666666
indiana,1994,6100000.0,51.49166666666667,2.9633333333333334
indiana,1995,5400000.0,51.49166666666667,3.188333333333333
indiana,1996,5600000.0,50.050000000000004,3.9725
indiana,1997,5900000.0,50.5,3.3166666666666664
indiana,1998,5800000.0,54.949999999999996,3.74
indiana,1999,5800000.0,53.208333333333336,2.92
indiana,2000,5700000.0,51.550000000000004,3.6166666666666667
indiana,2001,5800000.0,53.15833333333333,3.6633333333333336
indiana,2002,5400000.0,53.11666666666667,3.515833333333333
indiana,2003,5600000.0,51.06666666666666,3.8666666666666667
indiana,2004,5700000.0,52.21666666666667,3.6166666666666667
indiana,2005,5900000.0,52.85,3.4075
indiana,2006,5500000.0,53.425000000000004,4.251666666666666
indiana,2007,6500000.0,53.28333333333333,3.4825
indiana,2008,5700000.0,51.041666666666664,4.140833333333333
indiana,2009,5600000.0,51.28333333333333,3.8383333333333334
indiana,2010,5900000.0,52.599999999999994,3.1158333333333332
indiana,2011,5900000.0,53.06666666666666,4.6000000000000005
indiana,2012,6250000.0,55.13333333333333,2.8183333333333334
indiana,2013,6000000.0,51.208333333333336,3.7616666666666667
indiana,2014,5900000.0,49.40833333333333,3.6308333333333334
indiana,2015,5650000.0,52.30833333333334,3.9591666666666665
indiana,2016,5600000.0,54.225,3.615
indiana,2017,5350000.0,53.975,3.8008333333333333
indiana,2018,5300000.0,52.59166666666667,4.1691666666666665
indiana,2019,5000000.0,52.4,4.126666666666666
indiana,2020,5400000.0,53.291666666666664,3.533333333333333
indiana,2021,5400000.0,53.5,3.7883333333333336
indiana,2022,,24.3,1.7
indiana,2023,,52.88304527431953,3.5657394797652056
indiana,2024,,52.90602773158921,3.566573879991697
indiana,2025,,52.928600075483644,3.5673933894234438
indiana,2026,,52.95117194062548,3.568212881473644
indiana,2027,,52.973743805208436,3.569032373503553
indiana,2028,,52.99631566979076,3.5698518655334386
indiana,2029,,53.01888753437308,3.570671357563324
indiana,2030,,53.041459398955396,3.5714908495932107
indiana,2031,,53.064031263537714,3.5723103416230964
indiana,2032,,28.157083805993242,2.773014336245083
iowa,1926,11195000.0,47.06666666666666,2.6941666666666664
iowa,1927,10980000.0,47.6,2.441666666666667
iowa,1928,11300000.0,48.199999999999996,2.955833333333333
iowa,1929,11048000.0,45.199999999999996,2.4541666666666666
iowa,1930,11449000.0,48.958333333333336,2.174166666666667
iowa,1931,11791000.0,52.01666666666667,2.8833333333333333
iowa,1932,11849000.0,47.025,2.6391666666666667
iowa,1933,11493000.0,49.51666666666667,2.0416666666666665
iowa,1934,9501000.0,50.19166666666666,2.2275
iowa,1935,9925000.0,47.38333333333333,2.7108333333333334
iowa,1936,10979000.0,47.275,2.1283333333333334
iowa,1937,11138000.0,46.291666666666664,2.2916666666666665
iowa,1938,10448000.0,50.01666666666667,3.026666666666667
iowa,1939,9400000.0,49.88333333333333,2.0416666666666665
iowa,1940,9051000.0,46.61666666666667,2.5425
iowa,1941,9096000.0,49.78333333333333,3.0124999999999997
iowa,1942,9626000.0,47.64166666666667,2.715
iowa,1943,10792000.0,46.541666666666664,2.5908333333333333
iowa,1944,11224000.0,48.050000000000004,3.0549999999999997
iowa,1945,10847000.0,46.4,2.8508333333333336
iowa,1946,11172000.0,49.30833333333334,2.905
iowa,1947,10935000.0,47.48333333333334,2.8699999999999997
iowa,1948,11213000.0,47.75833333333333,2.3766666666666665
iowa,1949,11549000.0,48.0,2.3466666666666667
iowa,1950,9837000.0,44.824999999999996,2.4183333333333334
iowa,1951,10386000.0,44.31666666666666,3.4975
iowa,1952,10782000.0,47.791666666666664,2.459166666666667
iowa,1953,11213000.0,49.10833333333333,2.1491666666666664
iowa,1954,10540000.0,49.25833333333333,2.848333333333333
iowa,1955,10799000.0,47.916666666666664,1.9141666666666666
iowa,1956,10583000.0,48.10833333333333,2.0233333333333334
iowa,1957,10249000.0,47.541666666666664,2.6266666666666665
iowa,1958,10136000.0,46.85833333333333,2.1108333333333333
iowa,1959,12557000.0,46.89166666666667,3.1666666666666665
iowa,1960,12658000.0,46.1,2.8175000000000003
iowa,1961,10348000.0,46.68333333333334,3.105
iowa,1962,10151000.0,46.475,2.5875
iowa,1963,11155000.0,47.69166666666666,2.2616666666666667
iowa,1964,10273000.0,48.525,2.6041666666666665
iowa,1965,10467000.0,46.725,3.3541666666666665
iowa,1966,10676000.0,46.38333333333333,2.11
iowa,1967,12171000.0,46.625,2.5108333333333333
iowa,1968,10346000.0,47.625,2.733333333333333
iowa,1969,10449000.0,46.050000000000004,2.8983333333333334
iowa,1970,10760000.0,46.925000000000004,2.793333333333333
iowa,1971,12208000.0,47.43333333333334,2.459166666666667
