"PlayerID";"OrderID";"OrderDate";"Price"
38771;4171;2019-11-05;109,39
38771;4172;2019-11-05;168,84
38807;4279;2019-11-05;29,78
38888;4611;2019-11-05;17,13
38959;4483;2019-11-05;66,97
39014;4308;2019-11-05;29,69
39014;4309;2019-11-05;17,75
39018;4383;2019-11-05;35,41
39072;4347;2019-11-05;22,56
39214;4399;2019-11-05;118,43
39483;4889;2019-11-05;74,64
39483;4890;2019-11-05;210,26
39534;4504;2019-11-05;104,91
39534;4505;2019-11-05;141,94
39563;4789;2019-11-05;207,19
39749;4670;2019-11-05;30,79
39889;4686;2019-11-05;8,61
39948;4630;2019-11-05;33,14
40019;4517;2019-11-05;29,37
40137;4217;2019-11-05;21,19
40203;4705;2019-11-05;133,71
40306;4251;2019-11-05;68,17
40362;4625;2019-11-05;31
40362;4626;2019-11-05;44,15
40362;4627;2019-11-05;92,23
40362;4628;2019-11-05;59,35
40362;4629;2019-11-05;29,55
40372;4817;2019-11-05;246,58
40440;4768;2019-11-05;171,81
40596;4312;2019-11-05;84,34
40601;4508;2019-11-05;36,72
40700;4404;2019-11-05;54,21
40751;4185;2019-11-05;12,29
40846;4711;2019-11-05;43,42
41085;4665;2019-11-05;56,36
41171;4691;2019-11-05;39,85
41230;4529;2019-11-05;39,83
41245;4155;2019-11-05;8,35
41388;4549;2019-11-05;78,25
41420;4827;2019-11-05;55,26
41449;4445;2019-11-05;41,85
41474;4975;2019-11-05;16,84
41612;4244;2019-11-05;100,87
41612;4245;2019-11-05;97,21
41690;4612;2019-11-05;94,19
41718;4173;2019-11-05;11,96
41722;4510;2019-11-05;79,86
41940;4825;2019-11-05;80,87
41940;4826;2019-11-05;103,22
41960;4851;2019-11-05;66,21
41983;4416;2019-11-05;104,96
42067;4431;2019-11-05;55,48
42158;4446;2019-11-05;67,67
42251;4338;2019-11-05;72,76
42369;4358;2019-11-05;54,13
42653;4546;2019-11-05;18,84
43206;4258;2019-11-05;44,57
43438;4111;2019-11-05;48,78
43468;4533;2019-11-05;6,17
43607;4254;2019-11-05;56,74
43610;4406;2019-11-05;66,02
43614;4706;2019-11-05;74,03
43614;4707;2019-11-05;16,59
43629;4181;2019-11-05;25,85
43832;4793;2019-11-05;4,56
43908;4676;2019-11-05;9,91
43908;4677;2019-11-05;43,71
43966;4332;2019-11-05;62,63
43988;4439;2019-11-05;80,92
44086;4667;2019-11-05;132,21
44130;4613;2019-11-05;109,5
44179;4339;2019-11-05;70,93
44179;4340;2019-11-05;104,39
44246;4440;2019-11-05;37,94
44586;4716;2019-11-05;65,34
44674;4303;2019-11-05;46,15
44674;4304;2019-11-05;83,4
44757;4180;2019-11-05;9,62
44803;4104;2019-11-05;25,63
44804;4341;2019-11-05;9,31
44956;4734;2019-11-05;50,91
45115;4405;2019-11-05;69,38
45125;4140;2019-11-05;29,9
45125;4141;2019-11-05;26,41
45125;4142;2019-11-05;28,86
45164;4420;2019-11-05;77,13
45166;4745;2019-11-05;150,44
45175;4506;2019-11-05;14,79
45505;4571;2019-11-05;63,52
45505;4572;2019-11-05;16,41
45595;4519;2019-11-05;80,18
45661;4194;2019-11-05;105,06
45940;4234;2019-11-05;8,87
46002;4509;2019-11-05;103,76
46384;4272;2019-11-05;98,67
46753;4823;2019-11-05;31,12
46753;4824;2019-11-05;48,12
46846;4381;2019-11-05;107,5
46984;4547;2019-11-05;46,97
46984;4548;2019-11-05;28,11
47006;4585;2019-11-05;104,24
47087;4307;2019-11-05;135,99
47221;4518;2019-11-05;79,42
47344;4103;2019-11-05;74,36
47403;4637;2019-11-05;6,62
47620;4114;2019-11-05;128,66
47620;4115;2019-11-05;74,56
47620;4116;2019-11-05;98,37
47763;4918;2019-11-05;14,34
47848;4428;2019-11-05;116,22
47922;4324;2019-11-05;48,51
48347;4190;2019-11-05;61,32
48601;4666;2019-11-05;17,43
48654;4620;2019-11-05;70,3
48659;4743;2019-11-05;98
48753;4905;2019-11-05;79,3
48798;4373;2019-11-05;55,57
48813;4741;2019-11-05;27,2
48932;4131;2019-11-05;50,68
48965;4696;2019-11-05;43,23
49052;4470;2019-11-05;47,89
49181;4100;2019-11-05;73,23
49249;4382;2019-11-05;97,68
49409;4836;2019-11-05;206,84
49454;4494;2019-11-05;27,59
49473;4240;2019-11-05;127,89
49487;4852;2019-11-05;78,66
49533;4124;2019-11-05;61,22
49545;4773;2019-11-05;74,22
49572;4148;2019-11-05;32,89
49662;4816;2019-11-05;63,69
49818;4536;2019-11-05;69,04
49914;4168;2019-11-05;39,24
49919;4310;2019-11-05;3,64
49923;4710;2019-11-05;50,82
49935;4906;2019-11-05;30,2
50273;4337;2019-11-05;13,94
50440;4311;2019-11-05;42,28
50510;4235;2019-11-05;60,57
50529;4313;2019-11-05;31,67
50591;4687;2019-11-05;59,16
50614;4693;2019-11-05;75,11
50814;4864;2019-11-05;87,18
51107;4213;2019-11-05;9,5
51134;4331;2019-11-05;49,28
51139;4471;2019-11-05;29,74
51220;4683;2019-11-05;19,83
51324;4499;2019-11-05;54,91
51582;4778;2019-11-05;44,87
51716;4561;2019-11-05;69,49
51887;4319;2019-11-05;44,74
51921;4257;2019-11-05;97,1
52002;4876;2019-11-05;26,3
52067;4274;2019-11-05;47,72
52289;4871;2019-11-05;27,43
52425;4669;2019-11-05;12,72
52472;4369;2019-11-05;15,58
52494;4959;2019-11-05;73,78
52526;4432;2019-11-05;24,42
52607;4857;2019-11-05;58,77
52607;4858;2019-11-05;152,72
52821;4241;2019-11-05;36,87
52821;4242;2019-11-05;15,01
52868;4774;2019-11-05;33,78
52982;4297;2019-11-05;20,47
52998;4641;2019-11-05;26,53
53002;4365;2019-11-05;48,69
53057;4120;2019-11-05;83,46
53175;4668;2019-11-05;33,92
53241;4380;2019-11-05;95,95
53272;4482;2019-11-05;13,31
53277;4815;2019-11-05;67,98
53302;4379;2019-11-05;45,8
53443;4459;2019-11-05;62,64
53488;4238;2019-11-05;156,79
53488;4239;2019-11-05;108,2
53578;4737;2019-11-05;71,76
53632;4128;2019-11-05;15,59
53739;4153;2019-11-05;32,4
53806;4136;2019-11-05;20,93
53821;4326;2019-11-05;47,21
53833;4328;2019-11-05;31,86
53850;4587;2019-11-05;62,16
53867;4423;2019-11-05;64,98
54260;4886;2019-11-05;95,69
54335;4970;2019-11-05;38,92
54335;4971;2019-11-05;24,87
54337;4174;2019-11-05;47,07
54390;4551;2019-11-05;127,57
54415;4938;2019-11-05;10,29
54431;4897;2019-11-05;169,02
54442;4562;2019-11-05;27,27
54539;4165;2019-11-05;69,43
54593;4193;2019-11-05;60,76
54687;4170;2019-11-05;52,94
54707;4278;2019-11-05;64,8
54826;4770;2019-11-05;132,02
54894;4364;2019-11-05;39,28
55103;4216;2019-11-05;58,14
55139;4285;2019-11-05;78,8
55139;4286;2019-11-05;34,97
55173;4664;2019-11-05;6,33
55174;4733;2019-11-05;67,91
55202;4594;2019-11-05;95,29
55226;4320;2019-11-05;74,41
55583;4160;2019-11-05;74,31
55592;4663;2019-11-05;105,7
55679;4205;2019-11-05;30,35
55681;4606;2019-11-05;158,12
55810;4541;2019-11-05;51,91
55964;4255;2019-11-05;108
56067;4642;2019-11-05;92,19
56121;4290;2019-11-05;45,68
56166;4110;2019-11-05;243,16
56494;4700;2019-11-05;40,64
56540;4780;2019-11-05;61,08
56613;4589;2019-11-05;16,58
56773;4273;2019-11-05;92,29
56777;4532;2019-11-05;58,79
56954;4335;2019-11-05;9,12
57004;4805;2019-11-05;30,09
57025;4150;2019-11-05;29,9
57170;4204;2019-11-05;9,92
57278;4186;2019-11-05;62,13
57278;4187;2019-11-05;3,87
57441;4673;2019-11-05;15,62
57441;4674;2019-11-05;19,08
57474;4318;2019-11-05;70,46
57475;4372;2019-11-05;82,44
57492;4903;2019-11-05;49,22
57665;4514;2019-11-05;17,54
57682;4226;2019-11-05;41,55
57781;4846;2019-11-05;4,13
58090;4407;2019-11-05;148,06
58094;4484;2019-11-05;62,22
58143;4788;2019-11-05;7,86
58203;4200;2019-11-05;34,53
58212;4763;2019-11-05;115,76
58391;4771;2019-11-05;110,12
58485;4113;2019-11-05;54,11
58856;4574;2019-11-05;108,85
58891;4730;2019-11-05;68,69
58904;4618;2019-11-05;56,66
58904;4619;2019-11-05;82,57
58939;4703;2019-11-05;44,38
58939;4704;2019-11-05;71,37
59035;4461;2019-11-05;35,11
59035;4462;2019-11-05;73,88
59181;4413;2019-11-05;17,24
59246;4946;2019-11-05;11,78
59286;4566;2019-11-05;35,31
59286;4567;2019-11-05;24,64
59287;4661;2019-11-05;52,69
59448;4679;2019-11-05;212,81
59543;4713;2019-11-05;64,89
59587;4298;2019-11-05;64,46
59717;4922;2019-11-05;30,36
59828;4300;2019-11-05;18,79
59898;4804;2019-11-05;40,51
59965;4454;2019-11-05;69,05
60141;4891;2019-11-05;3,88
60194;4490;2019-11-05;135,08
60226;4888;2019-11-05;16,83
60339;4276;2019-11-05;94,59
60368;4524;2019-11-05;69,87
60548;4507;2019-11-05;37,4
60585;4206;2019-11-05;76,92
60613;4225;2019-11-05;50,69
60644;4531;2019-11-05;28,96
60646;4543;2019-11-05;252,42
60696;4145;2019-11-05;61,96
60741;4579;2019-11-05;32,56
60742;4714;2019-11-05;41,66
60884;4248;2019-11-05;76,53
60902;4882;2019-11-05;22,02
60914;4712;2019-11-05;26,24
60921;4893;2019-11-05;18,39
61173;4166;2019-11-05;45,48
61180;4779;2019-11-05;38,87
61194;4301;2019-11-05;63,32
61394;4909;2019-11-05;19,35
61572;4775;2019-11-05;58,85
61590;4441;2019-11-05;130,06
61845;4249;2019-11-05;47,84
61901;4167;2019-11-05;85,97
62009;4137;2019-11-05;17,88
62017;4342;2019-11-05;173,74
62155;4325;2019-11-05;73,91
62157;4660;2019-11-05;106,13
62229;4873;2019-11-05;119,74
62229;4874;2019-11-05;40,56
62526;4424;2019-11-05;63,92
62664;4537;2019-11-05;13
62704;4936;2019-11-05;45,11
62704;4937;2019-11-05;53,4
62836;4563;2019-11-05;28,8
62836;4564;2019-11-05;44,52
62927;4675;2019-11-05;71,61
63059;4647;2019-11-05;20,88
63170;4570;2019-11-05;67,33
63229;4458;2019-11-05;26,16
63238;4659;2019-11-05;35,82
63512;4904;2019-11-05;25,67
63597;4374;2019-11-05;36,2
63609;4724;2019-11-05;205,34
63752;4635;2019-11-05;14,68
63772;4884;2019-11-05;86,19
63789;4108;2019-11-05;80,81
63889;4925;2019-11-05;41,35
63949;4806;2019-11-05;60,01
63949;4807;2019-11-05;50,13
64014;4662;2019-11-05;58,57
64135;4289;2019-11-05;8,89
64195;4617;2019-11-05;21,66
64428;4474;2019-11-05;38,89
64621;4469;2019-11-05;53,31
64706;4896;2019-11-05;1,69
64794;4911;2019-11-05;5,48
64840;4838;2019-11-05;31,12
64897;4321;2019-11-05;71,47
65058;4861;2019-11-05;9,13
65248;4819;2019-11-05;79,74
65578;4766;2019-11-05;131,12
65698;4921;2019-11-05;124,37
65842;4621;2019-11-05;45,04
65872;4923;2019-11-05;10,32
65980;4932;2019-11-05;21,8
65982;4933;2019-11-05;53,64
65985;4934;2019-11-05;35,62
66026;4939;2019-11-05;98,34
66080;4433;2019-11-05;76,09
66090;4624;2019-11-05;59,89
66147;4940;2019-11-05;8,94
66179;4961;2019-11-05;12,99
66589;4692;2019-11-05;63,22
66598;4735;2019-11-05;54,46
66767;4237;2019-11-05;7,87
67097;4765;2019-11-05;41,1
67267;4699;2019-11-05;84,97
68154;4349;2019-11-05;41,71
68158;4359;2019-11-05;23,11
68176;4632;2019-11-05;58,34
68180;4715;2019-11-05;72,15
68183;4828;2019-11-05;30,4
68183;4829;2019-11-05;7,87
68525;4859;2019-11-05;22,93
69023;4797;2019-11-05;55,31
69664;4960;2019-11-05;58,45
70322;4412;2019-11-05;143,8
71626;4417;2019-11-05;35,96
71628;4418;2019-11-05;158,31
71630;4419;2019-11-05;31,82
71646;4426;2019-11-05;50,37
71676;4850;2019-11-05;18,97
71701;4965;2019-11-05;22,28
71701;4966;2019-11-05;33,82
72377;4968;2019-11-05;22,51
72377;4969;2019-11-05;33,55
72846;4972;2019-11-05;17,67
73252;4973;2019-11-05;43,66
73650;4814;2019-11-05;26,86
74803;4962;2019-11-05;9,37
1;5697;2019-11-06;8,65
55;5526;2019-11-06;37,79
184;5776;2019-11-06;83,66
299;5647;2019-11-06;36,68
333;5704;2019-11-06;96,04
444;4983;2019-11-06;38,08
450;5128;2019-11-06;56,83
495;5793;2019-11-06;35,33
495;5794;2019-11-06;52,07
512;5528;2019-11-06;148,98
560;5753;2019-11-06;20,31
612;5439;2019-11-06;109,37
619;5726;2019-11-06;17,94
675;5004;2019-11-06;25,41
692;5041;2019-11-06;40,84
758;5365;2019-11-06;53,39
897;5508;2019-11-06;45,59
936;5733;2019-11-06;32,33
973;5525;2019-11-06;248,59
1174;5433;2019-11-06;90,4
1236;5261;2019-11-06;156,3
1236;5262;2019-11-06;129,98
1236;5263;2019-11-06;62,84
1308;5538;2019-11-06;39,76
1755;5629;2019-11-06;27,02
1970;5767;2019-11-06;26,78
2124;5292;2019-11-06;29,34
2252;5129;2019-11-06;27,62
2288;5393;2019-11-06;54,72
2374;5824;2019-11-06;50,12
2390;5403;2019-11-06;62,55
2501;5750;2019-11-06;104,22
2599;5050;2019-11-06;100,33
2733;5769;2019-11-06;49,2
2818;5424;2019-11-06;25,39
2889;5572;2019-11-06;38,43
2892;5662;2019-11-06;70,96
3176;5053;2019-11-06;66,21
3537;5546;2019-11-06;87,31
3537;5547;2019-11-06;76,7
3583;5778;2019-11-06;53,75
3606;5707;2019-11-06;36,83
3654;5266;2019-11-06;71,23
3947;5584;2019-11-06;60,69
4120;5500;2019-11-06;88,71
4125;5711;2019-11-06;77,49
4238;5046;2019-11-06;22,7
4271;5802;2019-11-06;37,45
4271;5803;2019-11-06;61,52
4282;5037;2019-11-06;72,23
4396;5752;2019-11-06;19,8
4571;5078;2019-11-06;24,3
4577;5228;2019-11-06;30,79
4660;5784;2019-11-06;63,2
4825;5355;2019-11-06;24,39
4960;5484;2019-11-06;107,84
4969;5679;2019-11-06;28,69
5128;5642;2019-11-06;57,54
5161;5635;2019-11-06;21,54
5186;5215;2019-11-06;52,49
5186;5216;2019-11-06;52,05
5197;5589;2019-11-06;116,99
5263;5792;2019-11-06;93,07
5272;4998;2019-11-06;50,84
5273;5001;2019-11-06;14,54
5273;5002;2019-11-06;11,8
5287;5440;2019-11-06;94,63
5438;5237;2019-11-06;35,64
5525;5031;2019-11-06;56,25
5550;5669;2019-11-06;90,65
5582;5333;2019-11-06;115,01
5623;5400;2019-11-06;34,43
5624;5411;2019-11-06;31,41
5787;5032;2019-11-06;75,93
5814;5797;2019-11-06;84,46
5957;5283;2019-11-06;81,06
5966;5640;2019-11-06;21,5
6254;5641;2019-11-06;59,31
6336;5791;2019-11-06;14,82
6371;5524;2019-11-06;51,07
6426;5612;2019-11-06;24,66
6426;5613;2019-11-06;43,61
6426;5614;2019-11-06;35,58
6458;5085;2019-11-06;43,59
6535;5212;2019-11-06;12,89
6558;5658;2019-11-06;40,67
6648;5122;2019-11-06;68,99
6707;5466;2019-11-06;82,11
6726;5768;2019-11-06;41,41
6779;5435;2019-11-06;148,95
6836;5710;2019-11-06;55,19
6958;5754;2019-11-06;50,53
7230;5533;2019-11-06;54,33
7278;5592;2019-11-06;22,26
7278;5593;2019-11-06;43,02
7609;5342;2019-11-06;35,73
7619;5473;2019-11-06;11,01
7785;5530;2019-11-06;24,14
7790;5599;2019-11-06;151,09
7846;5047;2019-11-06;82,96
7846;5048;2019-11-06;86,66
7846;5049;2019-11-06;20,33
7896;5540;2019-11-06;24,18
7920;5195;2019-11-06;127,76
7948;5072;2019-11-06;10,75
8108;5038;2019-11-06;22,42
8178;5099;2019-11-06;18,03
8424;5220;2019-11-06;20,42
8424;5221;2019-11-06;60,94
8436;5434;2019-11-06;88,7
8566;5828;2019-11-06;44,63
8643;5052;2019-11-06;82,72
8804;5799;2019-11-06;47,25
8820;5108;2019-11-06;65,81
8820;5109;2019-11-06;19,63
8834;5441;2019-11-06;81,38
8841;5594;2019-11-06;45,02
8994;5356;2019-11-06;156,81
9005;5543;2019-11-06;83,38
9050;5234;2019-11-06;134,9
9054;5295;2019-11-06;34,84
9054;5296;2019-11-06;33,68
9153;5449;2019-11-06;66,12
9233;5329;2019-11-06;36,93
9453;5288;2019-11-06;60,93
9466;5601;2019-11-06;123,78
9514;5077;2019-11-06;63,18
9573;5175;2019-11-06;30,75
9630;5056;2019-11-06;78,93
9630;5057;2019-11-06;69,88
9702;5265;2019-11-06;115,13
9727;5648;2019-11-06;35,7
9797;5691;2019-11-06;48,72
10203;5224;2019-11-06;59,51
10212;5510;2019-11-06;43,68
10312;5120;2019-11-06;183,01
10501;5509;2019-11-06;73,79
10685;5727;2019-11-06;26,48
10720;5419;2019-11-06;8,47
10796;5549;2019-11-06;83,54
10874;5758;2019-11-06;89,65
10915;5550;2019-11-06;76,21
10928;5690;2019-11-06;53,85
11273;5134;2019-11-06;104,8
11303;5731;2019-11-06;70,2
11340;5422;2019-11-06;84,13
11437;5804;2019-11-06;57,02
11437;5805;2019-11-06;23,8
11566;5702;2019-11-06;58,84
11668;5214;2019-11-06;8,12
11740;5023;2019-11-06;140,82
11938;5079;2019-11-06;77,1
12108;5252;2019-11-06;108,06
12171;5694;2019-11-06;100,68
12265;5246;2019-11-06;24,85
12265;5247;2019-11-06;101,7
12265;5248;2019-11-06;6,35
12478;5759;2019-11-06;101,8
12541;5777;2019-11-06;21,37
12810;5206;2019-11-06;20,92
12855;5651;2019-11-06;39,26
12855;5652;2019-11-06;50,83
12855;5653;2019-11-06;27,83
13139;5544;2019-11-06;12,34
13139;5545;2019-11-06;37,58
13285;5471;2019-11-06;214,09
13556;5825;2019-11-06;7
13646;5165;2019-11-06;57,21
13694;5801;2019-11-06;73,93
13775;5176;2019-11-06;28,22
13969;5385;2019-11-06;42,57
13969;5386;2019-11-06;10,7
14031;5170;2019-11-06;54,15
14045;5462;2019-11-06;60,58
14088;5106;2019-11-06;23,87
14114;5675;2019-11-06;8,18
14129;5819;2019-11-06;58,9
14169;5511;2019-11-06;63,71
14225;5223;2019-11-06;10,88
14227;5280;2019-11-06;85,37
14227;5281;2019-11-06;162,11
14244;5465;2019-11-06;23,57
14279;5820;2019-11-06;47,07
14384;5362;2019-11-06;112,31
14674;5708;2019-11-06;46,38
14772;5070;2019-11-06;35
14800;5495;2019-11-06;36,06
14882;5566;2019-11-06;11,41
14996;5186;2019-11-06;82,65
15150;5531;2019-11-06;14,83
15329;5126;2019-11-06;14,17
15332;5173;2019-11-06;113,99
15567;5147;2019-11-06;60,63
15591;5657;2019-11-06;59,84
15710;5485;2019-11-06;66,25
15742;5735;2019-11-06;10,17
15742;5736;2019-11-06;58,23
15744;5743;2019-11-06;20,68
15905;5674;2019-11-06;64,58
16046;5606;2019-11-06;37,02
16046;5607;2019-11-06;20,29
16046;5608;2019-11-06;39,03
16046;5609;2019-11-06;15,39
16046;5610;2019-11-06;41,21
16046;5611;2019-11-06;32,48
16132;5152;2019-11-06;87,33
16148;5518;2019-11-06;44,07
16155;5684;2019-11-06;60,14
16194;5351;2019-11-06;68,78
16316;5100;2019-11-06;93,57
16316;5101;2019-11-06;23,1
16360;5738;2019-11-06;27,41
16392;5554;2019-11-06;101,41
16439;5446;2019-11-06;81,01
16619;5203;2019-11-06;47,36
16656;5798;2019-11-06;139,99
16760;5163;2019-11-06;99,44
17021;5377;2019-11-06;80,17
17121;5396;2019-11-06;102,15
17169;5367;2019-11-06;39,87
17202;5785;2019-11-06;8,41
17275;5527;2019-11-06;27,92
17279;5575;2019-11-06;31,39
17326;5172;2019-11-06;55,22
17469;5712;2019-11-06;121,36
17613;5463;2019-11-06;97,65
17669;5461;2019-11-06;45,87
17713;4995;2019-11-06;41,33
17727;5388;2019-11-06;99,19
17728;5389;2019-11-06;30,41
17729;5417;2019-11-06;80,92
17729;5418;2019-11-06;36,2
17779;5344;2019-11-06;57,22
17974;5760;2019-11-06;27,79
18014;5493;2019-11-06;50,38
18260;5256;2019-11-06;21,13
18341;5634;2019-11-06;100,83
18356;5786;2019-11-06;52,2
18431;5196;2019-11-06;90,78
18447;5649;2019-11-06;105,28
18447;5650;2019-11-06;80,38
18648;4989;2019-11-06;43,52
18715;5667;2019-11-06;68,67
18715;5668;2019-11-06;93,63
18735;5489;2019-11-06;21,33
18741;5595;2019-11-06;28,54
18909;5783;2019-11-06;10,06
19064;5164;2019-11-06;17,7
19069;5387;2019-11-06;33,27
19097;5243;2019-11-06;41,92
19097;5244;2019-11-06;65,75
19123;5341;2019-11-06;18,03
19153;5620;2019-11-06;37,64
19182;5590;2019-11-06;95,68
19182;5591;2019-11-06;28,73
19298;5267;2019-11-06;23,61
19298;5268;2019-11-06;96,8
19707;5709;2019-11-06;58,48
19857;5745;2019-11-06;27,66
20050;5335;2019-11-06;15,32
20298;5520;2019-11-06;69,52
20298;5521;2019-11-06;41,2
20422;5410;2019-11-06;30,44
20483;5532;2019-11-06;71,37
20497;5779;2019-11-06;15,65
20553;5059;2019-11-06;8,24
20553;5060;2019-11-06;20,73
20579;5271;2019-11-06;23,46
20749;5075;2019-11-06;18,85
20812;5350;2019-11-06;20,63
21087;5383;2019-11-06;260,11
21145;4994;2019-11-06;42,87
21282;5567;2019-11-06;9,12
21316;5585;2019-11-06;37,8
21384;5222;2019-11-06;112,95
21449;5506;2019-11-06;110,11
21646;5666;2019-11-06;112,13
21748;5117;2019-11-06;91,77
21775;5105;2019-11-06;22,93
21786;5562;2019-11-06;42,63
21844;5382;2019-11-06;121,16
21871;5255;2019-11-06;56,86
21873;5314;2019-11-06;45,38
21879;5401;2019-11-06;31,41
21944;5121;2019-11-06;69,32
21991;5602;2019-11-06;16,76
22132;5460;2019-11-06;98,85
22266;5343;2019-11-06;10,37
22336;5352;2019-11-06;104,51
22482;5643;2019-11-06;89,09
22605;4996;2019-11-06;33
22605;4997;2019-11-06;53,77
22720;5208;2019-11-06;52,17
22787;5415;2019-11-06;53,18
22970;5722;2019-11-06;88,1
22970;5723;2019-11-06;190,91
22970;5724;2019-11-06;6,73
22988;5033;2019-11-06;58,45
23152;5304;2019-11-06;51,02
23226;5118;2019-11-06;26,41
23226;5119;2019-11-06;29,9
23321;5303;2019-11-06;82
23400;5324;2019-11-06;72,91
23478;5427;2019-11-06;67,96
23478;5428;2019-11-06;100,07
23512;5284;2019-11-06;79,45
23573;5644;2019-11-06;29,05
23650;5137;2019-11-06;54,02
23650;5138;2019-11-06;54,42
23663;5582;2019-11-06;71,59
23782;5703;2019-11-06;53,42
23808;5581;2019-11-06;94,64
23829;5275;2019-11-06;32,99
23982;5548;2019-11-06;206,16
24005;5258;2019-11-06;104,08
24112;5305;2019-11-06;121,48
24254;5685;2019-11-06;96,99
24276;5096;2019-11-06;60,49
24279;5217;2019-11-06;66,59
24501;5535;2019-11-06;33,56
24585;5179;2019-11-06;20,21
24603;5676;2019-11-06;24,63
24794;5414;2019-11-06;100,04
24870;5251;2019-11-06;57,02
24906;5505;2019-11-06;64,37
24909;5571;2019-11-06;62,7
25140;5455;2019-11-06;18,8
25184;5656;2019-11-06;238,12
25312;5570;2019-11-06;31,71
25364;5569;2019-11-06;13,81
25727;5005;2019-11-06;201,3
25806;5270;2019-11-06;30,57
25815;5431;2019-11-06;65,09
25935;5160;2019-11-06;44,25
25992;5238;2019-11-06;183,73
25992;5239;2019-11-06;120,83
25992;5240;2019-11-06;146,55
26052;5604;2019-11-06;29,45
26191;5765;2019-11-06;120,62
26201;5003;2019-11-06;57,55
26211;5274;2019-11-06;77,51
26473;5301;2019-11-06;104,13
26774;5756;2019-11-06;55,78
26774;5757;2019-11-06;28,36
26789;5447;2019-11-06;218,52
26789;5448;2019-11-06;241,02
26843;5174;2019-11-06;103,62
26913;5357;2019-11-06;91,51
26914;5368;2019-11-06;14,9
26921;5534;2019-11-06;60,86
26967;5125;2019-11-06;52,22
27103;5315;2019-11-06;10,4
27134;5011;2019-11-06;24,75
27201;5700;2019-11-06;23,89
27448;5747;2019-11-06;12,05
27489;5766;2019-11-06;63,14
27600;5353;2019-11-06;99,22
27619;5670;2019-11-06;36,73
27619;5671;2019-11-06;19,73
28092;5091;2019-11-06;10,11
28092;5092;2019-11-06;79,57
28269;5719;2019-11-06;1,64
28290;5831;2019-11-06;22,71
28290;5832;2019-11-06;82,97
28453;5426;2019-11-06;36,26
28533;5148;2019-11-06;94,59
28538;5336;2019-11-06;51,36
28539;5468;2019-11-06;58,28
28540;5490;2019-11-06;21,25
28542;5496;2019-11-06;89,96
28755;5036;2019-11-06;75,2
28877;5732;2019-11-06;30,62
28941;5637;2019-11-06;115,26
28941;5638;2019-11-06;48,02
29236;5623;2019-11-06;18,14
29385;4992;2019-11-06;44,07
29463;4977;2019-11-06;11,3
29501;5130;2019-11-06;207,03
29501;5131;2019-11-06;222,48
29510;5360;2019-11-06;25,3
29544;5624;2019-11-06;36,76
29622;5692;2019-11-06;48,43
29653;5497;2019-11-06;64,56
29653;5498;2019-11-06;40,45
29657;5659;2019-11-06;99,54
29714;5438;2019-11-06;60,14
29762;5627;2019-11-06;55,63
29860;5459;2019-11-06;49,71
30016;5376;2019-11-06;21,26
30020;5552;2019-11-06;42,94
30020;5553;2019-11-06;145,88
30022;5633;2019-11-06;73,33
30051;5380;2019-11-06;65,96
30051;5381;2019-11-06;43,29
30259;5713;2019-11-06;12,94
30259;5714;2019-11-06;12,04
30299;5491;2019-11-06;6,55
30319;5025;2019-11-06;60,71
30319;5026;2019-11-06;28,63
30319;5027;2019-11-06;130,48
30319;5028;2019-11-06;12,21
30419;5630;2019-11-06;21,51
30513;5361;2019-11-06;14,73
30560;5316;2019-11-06;30,22
30625;5390;2019-11-06;76,07
30633;5696;2019-11-06;106,32
30712;5573;2019-11-06;24,27
31082;5464;2019-11-06;69,59
31312;5555;2019-11-06;123,97
31368;5012;2019-11-06;13,5
31443;5068;2019-11-06;44,36
31705;5773;2019-11-06;19,68
31705;5774;2019-11-06;7,79
31822;5067;2019-11-06;4,31
31867;5071;2019-11-06;120,04
31887;5103;2019-11-06;31,48
31895;5372;2019-11-06;84,4
31920;5084;2019-11-06;28,1
31985;4984;2019-11-06;9,33
31995;5322;2019-11-06;90,2
31996;5345;2019-11-06;74,66
31996;5346;2019-11-06;13,23
31996;5347;2019-11-06;45,24
32364;5339;2019-11-06;18,48
32364;5340;2019-11-06;13,76
32383;5192;2019-11-06;44,24
32532;5378;2019-11-06;25,27
32735;5039;2019-11-06;226,7
32735;5040;2019-11-06;93,09
32829;5451;2019-11-06;88,66
32829;5452;2019-11-06;104,03
32859;5605;2019-11-06;57,29
32915;5276;2019-11-06;74,95
32996;5194;2019-11-06;130,15
33011;5334;2019-11-06;38,15
33034;5501;2019-11-06;120,75
33158;5781;2019-11-06;50,99
33233;5143;2019-11-06;36
33325;5289;2019-11-06;112,34
33481;5312;2019-11-06;23,77
33485;5436;2019-11-06;49,48
33775;5325;2019-11-06;45,51
34044;5348;2019-11-06;132,65
34114;5200;2019-11-06;90,45
34157;5507;2019-11-06;26,45
34370;5687;2019-11-06;18,41
34693;5328;2019-11-06;41,4
34790;5492;2019-11-06;127,12
34809;5645;2019-11-06;66,91
34959;5157;2019-11-06;17,94
34959;5158;2019-11-06;30,51
34959;5159;2019-11-06;36,32
35014;5187;2019-11-06;61,19
35031;5136;2019-11-06;106,31
35083;5787;2019-11-06;111,68
35083;5788;2019-11-06;20,01
35103;5189;2019-11-06;52,02
35103;5190;2019-11-06;36,98
35334;5579;2019-11-06;27,9
35376;5141;2019-11-06;208,01
35450;5313;2019-11-06;43,76
35579;5395;2019-11-06;43,39
